case_no,cluster_file,opinion_file,date,judges,citation_id,reporter_number,is_clean
123473,TRUE,TRUE,10/7/2002,,107826,537 U.S. 896,FALSE
123472,TRUE,TRUE,10/7/2002,,107825,537 U.S. 896,FALSE
123471,TRUE,TRUE,10/7/2002,,107824,537 U.S. 896,FALSE
120781,TRUE,TRUE,5/28/2002,,105134,535 U.S. 1093,FALSE
138810,TRUE,TRUE,10/4/2004,,123163,543 U.S. 882,FALSE
110266,TRUE,TRUE,5/27/1980,Stewart,94625,446 U.S. 608,FALSE
123479,TRUE,TRUE,10/7/2002,,107832,537 U.S. 896,FALSE
123478,TRUE,TRUE,10/7/2002,,107831,537 U.S. 896,FALSE
120783,TRUE,TRUE,5/28/2002,,105136,535 U.S. 1094,FALSE
142618,TRUE,TRUE,2/22/2005,,126970,543 U.S. 1176,FALSE
110261,TRUE,TRUE,5/19/1980,Rehnquist,94620,446 U.S. 478,FALSE
100618,TRUE,TRUE,4/13/1925,Taft,85001,267 U.S. 474,FALSE
84616,TRUE,TRUE,1/1/1788,,51554,1 U.S. 229,FALSE
84617,TRUE,TRUE,2/1/1788,The Chief Justice,51557,1 U.S. 236,FALSE
142619,TRUE,TRUE,2/22/2005,,126971,543 U.S. 1176,FALSE
124066,TRUE,TRUE,10/7/2002,,108419,537 U.S. 938,FALSE
140205,TRUE,TRUE,11/15/2004,,124558,543 U.S. 991,FALSE
124060,TRUE,TRUE,10/7/2002,,108413,537 U.S. 938,FALSE
136201,TRUE,TRUE,5/3/2004,,120554,541 U.S. 1036,FALSE
101070,TRUE,TRUE,4/18/1927,Taft,85453,274 U.S. 145,FALSE
108534,TRUE,TRUE,5/15/1972,Rehnquist,92893,406 U.S. 320,FALSE
89694,TRUE,TRUE,3/25/1878,Field,60439,96 U.S. 176,FALSE
108530,TRUE,TRUE,5/15/1972,Burger,92889,406 U.S. 205,FALSE
108532,TRUE,TRUE,5/15/1972,White,92891,406 U.S. 272,FALSE
108539,TRUE,TRUE,5/22/1972,,92898,406 U.S. 404,FALSE
108538,TRUE,TRUE,5/22/1972,White,92897,406 U.S. 356,FALSE
89698,TRUE,TRUE,11/26/1877,Miller,60449,96 U.S. 218,FALSE
139500,TRUE,TRUE,10/12/2004,,123853,543 U.S. 935,FALSE
138362,TRUE,TRUE,10/4/2004,,122715,543 U.S. 847,FALSE
136998,TRUE,TRUE,6/24/2004,Thomas,121351,542 U.S. 406,FALSE
136999,TRUE,TRUE,6/28/2004,P. 451. Stevens,121352,542 U.S. 426,FALSE
136996,TRUE,TRUE,6/24/2004,Scalia,121349,542 U.S. 348,FALSE
136997,TRUE,TRUE,6/24/2004,Kennedy,121350,542 U.S. 367,FALSE
136994,TRUE,TRUE,6/24/2004,,121347,542 U.S. 274,FALSE
136995,TRUE,TRUE,6/24/2004,Scalia,121348,542 U.S. 296,FALSE
136992,TRUE,TRUE,6/21/2004,Thomas,121345,542 U.S. 225,FALSE
136993,TRUE,TRUE,6/21/2004,Ginsburg,121346,542 U.S. 241,FALSE
136990,TRUE,TRUE,6/21/2004,Kennedy,121343,542 U.S. 177,FALSE
136991,TRUE,TRUE,6/21/2004,Thomas,121344,542 U.S. 200,FALSE
144779,TRUE,TRUE,5/16/2005,,129130,544 U.S. 1045,FALSE
127434,TRUE,TRUE,2/24/2003,,111787,537 U.S. 1212,FALSE
118032,TRUE,TRUE,6/10/1996,Scalia,102391,517 U.S. 735,FALSE
103314,TRUE,TRUE,3/4/1940,Stone,87697,309 U.S. 350,FALSE
103315,TRUE,TRUE,3/11/1940,Reed,87698,309 U.S. 370,FALSE
103316,TRUE,TRUE,4/8/1940,Douglas,87699,309 U.S. 382,FALSE
103317,TRUE,TRUE,3/25/1940,Hughes,87700,309 U.S. 390,FALSE
103310,TRUE,TRUE,2/26/1940,Roberts,87693,309 U.S. 310,FALSE
103311,TRUE,TRUE,2/26/1940,Opinion of the Court by Mr. Justice Frankfurter,87694,309 U.S. 323,FALSE
103312,TRUE,TRUE,2/26/1940,Douglas,87695,309 U.S. 331,FALSE
103313,TRUE,TRUE,2/26/1940,Douglas,87696,309 U.S. 344,FALSE
103318,TRUE,TRUE,3/25/1940,Hughes,87701,309 U.S. 409,FALSE
103319,TRUE,TRUE,3/25/1940,Stone,87702,309 U.S. 414,FALSE
144832,TRUE,TRUE,5/23/2005,,129183,544 U.S. 1049,FALSE
144833,TRUE,TRUE,5/23/2005,,129184,544 U.S. 1049,FALSE
144834,TRUE,TRUE,5/23/2005,,129185,544 U.S. 1049,FALSE
144835,TRUE,TRUE,5/23/2005,,129186,544 U.S. 1049,FALSE
144836,TRUE,TRUE,5/23/2005,,129187,544 U.S. 1049,FALSE
144837,TRUE,TRUE,5/23/2005,,129188,544 U.S. 1049,FALSE
144838,TRUE,TRUE,5/23/2005,,129189,544 U.S. 1049,FALSE
88873,TRUE,TRUE,1/12/1874,,58890,86 U.S. 178,FALSE
88876,TRUE,TRUE,1/26/1874,Swayne,58897,86 U.S. 214,FALSE
138094,TRUE,TRUE,10/4/2004,,122447,543 U.S. 828,FALSE
127431,TRUE,TRUE,2/24/2003,,111784,537 U.S. 1212,FALSE
133961,TRUE,TRUE,11/17/2003,,118314,540 U.S. 1019,FALSE
132100,TRUE,TRUE,10/6/2003,,116453,540 U.S. 874,FALSE
140327,TRUE,TRUE,11/29/2004,,124680,543 U.S. 1001,FALSE
138092,TRUE,TRUE,10/4/2004,,122445,543 U.S. 828,FALSE
132104,TRUE,TRUE,10/6/2003,,116457,540 U.S. 874,FALSE
132106,TRUE,TRUE,10/6/2003,,116459,540 U.S. 874,FALSE
122824,TRUE,TRUE,10/7/2002,,107177,537 U.S. 846,FALSE
144778,TRUE,TRUE,5/16/2005,,129129,544 U.S. 1045,FALSE
87983,TRUE,TRUE,1/25/1869,Miller,57203,74 U.S. 44,FALSE
122820,TRUE,TRUE,10/7/2002,,107173,537 U.S. 846,FALSE
97012,TRUE,TRUE,4/5/1909,Moody,81395,213 U.S. 257,FALSE
97013,TRUE,TRUE,4/5/1909,Moody,81396,213 U.S. 268,FALSE
127888,TRUE,TRUE,5/27/2003,,112241,538 U.S. 1,FALSE
97016,TRUE,TRUE,4/19/1909,Fuller,81399,213 U.S. 297,FALSE
97017,TRUE,TRUE,4/19/1909,McKenna After Making the Foregoing Statement,81400,213 U.S. 301,FALSE
97014,TRUE,TRUE,4/12/1909,Moody,81397,213 U.S. 276,FALSE
97015,TRUE,TRUE,4/19/1909,Moody,81398,213 U.S. 288,FALSE
127883,TRUE,TRUE,3/3/2003,,112236,537 U.S. 1245,FALSE
127881,TRUE,TRUE,3/3/2003,,112234,537 U.S. 1245,FALSE
127886,TRUE,TRUE,5/5/2003,,112239,538 U.S. 1,FALSE
127887,TRUE,TRUE,5/19/2003,,112240,538 U.S. 1,FALSE
127884,TRUE,TRUE,3/3/2003,,112237,537 U.S. 1245,FALSE
88253,TRUE,TRUE,11/21/1870,Strong,57656,77 U.S. 218,FALSE
120357,TRUE,TRUE,5/13/2002,,104710,535 U.S. 1061,FALSE
120356,TRUE,TRUE,5/13/2002,,104709,535 U.S. 1061,FALSE
100667,TRUE,TRUE,5/25/1925,Holmes,85050,268 U.S. 311,FALSE
120354,TRUE,TRUE,5/13/2002,,104707,535 U.S. 1061,FALSE
100661,TRUE,TRUE,5/11/1925,Butler,85044,268 U.S. 258,FALSE
120352,TRUE,TRUE,5/13/2002,,104705,535 U.S. 1060,FALSE
120351,TRUE,TRUE,5/13/2002,,104704,535 U.S. 1060,FALSE
120350,TRUE,TRUE,5/13/2002,,104703,535 U.S. 1060,FALSE
99414,TRUE,TRUE,6/2/1919,Mr. Justice Day,83797,250 U.S. 220,FALSE
87784,TRUE,TRUE,2/18/1867,Field,56683,71 U.S. 411,FALSE
100668,TRUE,TRUE,5/25/1925,Holmes,85051,268 U.S. 315,FALSE
120359,TRUE,TRUE,5/13/2002,,104712,535 U.S. 1061,FALSE
95528,TRUE,TRUE,11/11/1901,Peckham,79909,183 U.S. 42,FALSE
95529,TRUE,TRUE,11/11/1901,Brewer After Making the Above Statement of the Case,79910,183 U.S. 53,FALSE
113736,TRUE,TRUE,10/4/1993,,98095,510 U.S. 866,FALSE
95520,TRUE,TRUE,5/27/1901,Harlan,79901,182 U.S. 562,FALSE
95524,TRUE,TRUE,10/21/1901,Peckham After Making the Above Statement of Facts,79905,183 U.S. 1,FALSE
95526,TRUE,TRUE,10/21/1901,Shiras After Making the Above Statement,79907,183 U.S. 23,FALSE
95527,TRUE,TRUE,10/28/1901,Fuller,79908,183 U.S. 25,FALSE
103436,TRUE,TRUE,1/20/1941,McReynolds,87819,312 U.S. 38,FALSE
119902,TRUE,TRUE,4/22/2002,,104255,535 U.S. 1019,FALSE
119903,TRUE,TRUE,4/22/2002,,104256,535 U.S. 1019,FALSE
119900,TRUE,TRUE,4/22/2002,,104253,535 U.S. 1019,FALSE
119901,TRUE,TRUE,4/22/2002,,104254,535 U.S. 1019,FALSE
119906,TRUE,TRUE,4/22/2002,,104259,535 U.S. 1019,FALSE
119907,TRUE,TRUE,4/22/2002,,104260,535 U.S. 1019,FALSE
119904,TRUE,TRUE,4/22/2002,,104257,535 U.S. 1019,FALSE
119905,TRUE,TRUE,4/22/2002,,104258,535 U.S. 1019,FALSE
119908,TRUE,TRUE,4/22/2002,,104261,535 U.S. 1019,FALSE
119909,TRUE,TRUE,4/22/2002,,104262,535 U.S. 1020,FALSE
114620,TRUE,TRUE,10/18/1993,,98979,510 U.S. 934,FALSE
129212,TRUE,TRUE,4/28/2003,,113565,538 U.S. 1001,FALSE
1862287,TRUE,TRUE,12/11/2006,,1835058,127 S. Ct. 844,FALSE
93363,TRUE,TRUE,4/25/1892,Fuller,77743,145 U.S. 82,FALSE
87780,TRUE,TRUE,1/21/1867,,56673,71 U.S. 399,FALSE
90549,TRUE,TRUE,3/18/1882,Woods After Stating the Case,74929,105 U.S. 94,FALSE
90548,TRUE,TRUE,4/24/1882,Harlan After Stating the Facts,74928,105 U.S. 77,FALSE
90545,TRUE,TRUE,3/27/1882,Bradley,74925,105 U.S. 54,FALSE
90546,TRUE,TRUE,3/20/1882,Harlan,74926,105 U.S. 60,FALSE
90540,TRUE,TRUE,3/20/1882,Bradley,74920,105 U.S. 24,FALSE
90543,TRUE,TRUE,4/18/1882,Field After Stating the Case,74923,105 U.S. 45,FALSE
115264,TRUE,TRUE,11/15/1993,,99623,510 U.S. 985,FALSE
96879,TRUE,TRUE,10/19/1908,Fuller After Making the Foregoing Statement,81262,211 U.S. 1,FALSE
96878,TRUE,TRUE,6/1/1908,McKenna After Making the Foregoing Statement,81261,210 U.S. 405,FALSE
96872,TRUE,TRUE,6/1/1908,Day,81255,210 U.S. 339,FALSE
96871,TRUE,TRUE,6/1/1908,Holmes,81254,210 U.S. 336,FALSE
96876,TRUE,TRUE,6/1/1908,Moody,81259,210 U.S. 373,FALSE
120825,TRUE,TRUE,5/28/2002,,105178,535 U.S. 1097,FALSE
120824,TRUE,TRUE,5/28/2002,,105177,535 U.S. 1097,FALSE
120827,TRUE,TRUE,5/28/2002,,105180,535 U.S. 1097,FALSE
120826,TRUE,TRUE,5/28/2002,,105179,535 U.S. 1097,FALSE
120821,TRUE,TRUE,5/28/2002,,105174,535 U.S. 1097,FALSE
120820,TRUE,TRUE,5/28/2002,,105173,535 U.S. 1097,FALSE
120823,TRUE,TRUE,5/28/2002,,105176,535 U.S. 1097,FALSE
120822,TRUE,TRUE,5/28/2002,,105175,535 U.S. 1097,FALSE
120829,TRUE,TRUE,5/28/2002,,105182,535 U.S. 1098,FALSE
120828,TRUE,TRUE,5/28/2002,,105181,535 U.S. 1097,FALSE
90099,TRUE,TRUE,11/17/1879,Strong,74479,101 U.S. 112,FALSE
90093,TRUE,TRUE,3/29/1880,Miller After Stating the Case,74473,101 U.S. 71,FALSE
90097,TRUE,TRUE,1/19/1880,Bradley,74477,101 U.S. 99,FALSE
112811,TRUE,TRUE,1/25/1993,White,97170,506 U.S. 523,FALSE
112810,TRUE,TRUE,1/25/1993,White,97169,506 U.S. 461,FALSE
112813,TRUE,TRUE,1/25/1993,Souter,97172,506 U.S. 546,FALSE
112812,TRUE,TRUE,1/25/1993,O'Connor,97171,506 U.S. 534,FALSE
112815,TRUE,TRUE,10/5/1992,,97174,506 U.S. 869,FALSE
126818,TRUE,TRUE,1/21/2003,,111171,537 U.S. 1162,FALSE
112816,TRUE,TRUE,2/22/1993,Per Curiam,97175,507 U.S. 1,FALSE
112819,TRUE,TRUE,2/23/1993,Scalia,97178,507 U.S. 43,FALSE
112818,TRUE,TRUE,2/23/1993,Scalia,97177,507 U.S. 25,FALSE
127559,TRUE,TRUE,2/24/2003,,111912,537 U.S. 1221,FALSE
94732,TRUE,TRUE,5/24/1897,Gray After Stating the Case,79113,167 U.S. 606,FALSE
94733,TRUE,TRUE,5/24/1897,Gray After Stating the Case,79114,167 U.S. 624,FALSE
94730,TRUE,TRUE,5/24/1897,Gray,79111,167 U.S. 548,FALSE
94736,TRUE,TRUE,5/24/1897,Shiras,79117,167 U.S. 659,FALSE
122469,TRUE,TRUE,10/7/2002,,106822,537 U.S. 819,FALSE
94735,TRUE,TRUE,5/24/1897,Shiras After Stating the Case,79116,167 U.S. 646,FALSE
122467,TRUE,TRUE,10/7/2002,,106820,537 U.S. 819,FALSE
135298,TRUE,TRUE,3/29/2004,,119651,541 U.S. 960,FALSE
94739,TRUE,TRUE,5/24/1897,Shiras After Stating the Case,79120,167 U.S. 681,FALSE
122463,TRUE,TRUE,10/7/2002,,106816,537 U.S. 818,FALSE
122462,TRUE,TRUE,10/7/2002,,106815,537 U.S. 818,FALSE
122461,TRUE,TRUE,10/7/2002,,106814,537 U.S. 818,FALSE
122460,TRUE,TRUE,10/7/2002,,106813,537 U.S. 818,FALSE
143709,TRUE,TRUE,4/4/2005,,128061,544 U.S. 966,FALSE
143708,TRUE,TRUE,4/4/2005,,128060,544 U.S. 966,FALSE
126819,TRUE,TRUE,1/21/2003,,111172,537 U.S. 1162,FALSE
109601,TRUE,TRUE,11/1/1976,,93960,429 U.S. 909,FALSE
143703,TRUE,TRUE,4/4/2005,,128055,544 U.S. 965,FALSE
143702,TRUE,TRUE,4/4/2005,,128054,544 U.S. 965,FALSE
143701,TRUE,TRUE,4/4/2005,,128053,544 U.S. 965,FALSE
143700,TRUE,TRUE,4/4/2005,,128052,544 U.S. 965,FALSE
143707,TRUE,TRUE,4/4/2005,,128059,544 U.S. 966,FALSE
87550,TRUE,TRUE,2/23/1864,Davis After Stating the Case,56146,68 U.S. 25,FALSE
143705,TRUE,TRUE,4/4/2005,,128057,544 U.S. 965,FALSE
143704,TRUE,TRUE,4/4/2005,,128056,544 U.S. 965,FALSE
139535,TRUE,TRUE,10/12/2004,,123888,543 U.S. 937,FALSE
87551,TRUE,TRUE,2/23/1864,,56149,68 U.S. 43,FALSE
135295,TRUE,TRUE,3/29/2004,,119648,541 U.S. 960,FALSE
135296,TRUE,TRUE,3/29/2004,,119649,541 U.S. 960,FALSE
109606,TRUE,TRUE,2/23/1977,Brennan,93965,430 U.S. 99,FALSE
135290,TRUE,TRUE,3/29/2004,,119643,541 U.S. 960,FALSE
111691,TRUE,TRUE,6/11/1986,Blackmun,96050,476 U.S. 834,FALSE
139530,TRUE,TRUE,10/12/2004,,123883,543 U.S. 937,FALSE
109608,TRUE,TRUE,2/23/1977,,93967,430 U.S. 140,FALSE
135292,TRUE,TRUE,3/29/2004,,119645,541 U.S. 960,FALSE
139532,TRUE,TRUE,10/12/2004,,123885,543 U.S. 937,FALSE
122913,TRUE,TRUE,10/7/2002,,107266,537 U.S. 853,FALSE
2620917,TRUE,TRUE,1/1/1863,Clifford After Stating the Case,2593689,68 U.S. 592,FALSE
129029,TRUE,TRUE,4/21/2003,,113382,538 U.S. 988,FALSE
129026,TRUE,TRUE,4/21/2003,,113379,538 U.S. 987,FALSE
129027,TRUE,TRUE,4/21/2003,,113380,538 U.S. 988,FALSE
129024,TRUE,TRUE,4/21/2003,,113377,538 U.S. 987,FALSE
129025,TRUE,TRUE,4/21/2003,,113378,538 U.S. 987,FALSE
129022,TRUE,TRUE,4/21/2003,,113375,538 U.S. 987,FALSE
129023,TRUE,TRUE,4/21/2003,,113376,538 U.S. 987,FALSE
129020,TRUE,TRUE,4/21/2003,,113373,538 U.S. 987,FALSE
2959741,TRUE,TRUE,6/25/2013,,2932518,,FALSE
1087740,TRUE,TRUE,1/1/1877,Strong After Stating the Case,1060511,96 U.S. 211,FALSE
111699,TRUE,TRUE,5/19/1986,,96058,476 U.S. 1126,FALSE
119065,TRUE,TRUE,3/25/2002,,103418,535 U.S. 955,FALSE
98170,TRUE,TRUE,4/27/1914,Hughes,82553,233 U.S. 461,FALSE
97832,TRUE,TRUE,4/7/1913,McKenna,82215,228 U.S. 85,FALSE
97833,TRUE,TRUE,4/7/1913,McKenna After Stating the Case as Above,82216,228 U.S. 87,FALSE
97837,TRUE,TRUE,4/7/1913,Day,82220,228 U.S. 137,FALSE
105152,TRUE,TRUE,6/15/1953,Minton,89535,346 U.S. 249,FALSE
119298,TRUE,TRUE,4/1/2002,,103651,535 U.S. 972,FALSE
119299,TRUE,TRUE,4/1/2002,,103652,535 U.S. 972,FALSE
95068,TRUE,TRUE,5/15/1899,Peckham After Stating the Facts,79449,174 U.S. 412,FALSE
119292,TRUE,TRUE,4/1/2002,,103645,535 U.S. 972,FALSE
119293,TRUE,TRUE,4/1/2002,,103646,535 U.S. 972,FALSE
95060,TRUE,TRUE,5/15/1899,,79441,174 U.S. 360,FALSE
119294,TRUE,TRUE,4/1/2002,,103647,535 U.S. 972,FALSE
105156,TRUE,TRUE,10/12/1953,Per Curiam,89539,346 U.S. 322,FALSE
98177,TRUE,TRUE,5/4/1914,Hughes,82560,233 U.S. 536,FALSE
117948,TRUE,TRUE,6/12/1995,O'Connor,102307,515 U.S. 277,FALSE
117949,TRUE,TRUE,6/12/1995,Kennedy,102308,515 U.S. 291,FALSE
93136,TRUE,TRUE,5/25/1891,Fuller After Stating the Case,77516,141 U.S. 132,FALSE
99480,TRUE,TRUE,12/15/1919,McKenna,83863,251 U.S. 134,FALSE
117940,TRUE,TRUE,5/30/1995,Souter,102299,515 U.S. 1,FALSE
117941,TRUE,TRUE,5/30/1995,Souter,102300,515 U.S. 29,FALSE
117942,TRUE,TRUE,5/30/1995,Ginsburg,102301,515 U.S. 39,FALSE
117943,TRUE,TRUE,6/5/1995,Rehnquist,102302,515 U.S. 50,FALSE
117944,TRUE,TRUE,6/12/1995,P. 103,102303,515 U.S. 70,FALSE
117945,TRUE,TRUE,6/12/1995,Rehnquist,102304,515 U.S. 177,FALSE
117946,TRUE,TRUE,6/12/1995,Stevens,102305,515 U.S. 189,FALSE
117947,TRUE,TRUE,6/12/1995,O'Connor,102306,515 U.S. 200,FALSE
119124,TRUE,TRUE,3/25/2002,,103477,535 U.S. 959,FALSE
119125,TRUE,TRUE,3/25/2002,,103478,535 U.S. 959,FALSE
119126,TRUE,TRUE,3/25/2002,,103479,535 U.S. 959,FALSE
119127,TRUE,TRUE,3/25/2002,,103480,535 U.S. 959,FALSE
119120,TRUE,TRUE,3/25/2002,,103473,535 U.S. 959,FALSE
119121,TRUE,TRUE,3/25/2002,,103474,535 U.S. 959,FALSE
119122,TRUE,TRUE,3/25/2002,,103475,535 U.S. 959,FALSE
119123,TRUE,TRUE,3/25/2002,,103476,535 U.S. 959,FALSE
111730,TRUE,TRUE,6/27/1986,,96089,477 U.S. 561,FALSE
111733,TRUE,TRUE,6/27/1986,Stevens,96092,477 U.S. 635,FALSE
111735,TRUE,TRUE,6/30/1986,Burger,96094,478 U.S. 1,FALSE
111737,TRUE,TRUE,6/30/1986,White Announced the Judgment of the Court And,96096,478 U.S. 109,FALSE
89862,TRUE,TRUE,1/18/1879,Strong After Stating the Case,63470,98 U.S. 187,FALSE
89866,TRUE,TRUE,12/16/1878,Waite,63478,98 U.S. 240,FALSE
142898,TRUE,TRUE,5/23/2005,Per Curiam,127250,544 U.S. 660,FALSE
142899,TRUE,TRUE,5/31/2005,Rehnquist,127251,544 U.S. 696,FALSE
127149,TRUE,TRUE,2/24/2003,,111502,537 U.S. 1191,FALSE
127148,TRUE,TRUE,2/24/2003,,111501,537 U.S. 1191,FALSE
127147,TRUE,TRUE,2/24/2003,,111500,537 U.S. 1191,FALSE
127146,TRUE,TRUE,2/24/2003,,111499,537 U.S. 1190,FALSE
142896,TRUE,TRUE,5/23/2005,,127248,544 U.S. 581,FALSE
127144,TRUE,TRUE,2/24/2003,,111497,537 U.S. 1190,FALSE
142890,TRUE,TRUE,4/26/2005,Breyer,127242,544 U.S. 385,FALSE
142891,TRUE,TRUE,4/27/2005,Rehnquist,127243,544 U.S. 408,FALSE
127141,TRUE,TRUE,2/24/2003,,111494,537 U.S. 1190,FALSE
127140,TRUE,TRUE,2/24/2003,,111493,537 U.S. 1190,FALSE
2783887,TRUE,TRUE,3/4/2015,,2756662,,FALSE
115036,TRUE,TRUE,11/8/1993,,99395,510 U.S. 968,FALSE
98378,TRUE,TRUE,2/23/1915,Van Devanter,82761,236 U.S. 412,FALSE
98379,TRUE,TRUE,2/23/1915,Lamar,82762,236 U.S. 439,FALSE
98376,TRUE,TRUE,2/23/1915,Hughes,82759,236 U.S. 397,FALSE
98374,TRUE,TRUE,2/23/1915,Hughes,82757,236 U.S. 373,FALSE
98375,TRUE,TRUE,2/23/1915,Hughes,82758,236 U.S. 385,FALSE
98372,TRUE,TRUE,2/23/1915,Day,82755,236 U.S. 338,FALSE
98373,TRUE,TRUE,2/23/1915,Day,82756,236 U.S. 351,FALSE
98370,TRUE,TRUE,2/23/1915,Day,82753,236 U.S. 311,FALSE
98371,TRUE,TRUE,2/23/1915,Day,82754,236 U.S. 318,FALSE
92929,TRUE,TRUE,1/19/1891,Fuller After Stating the Case,77309,138 U.S. 52,FALSE
110067,TRUE,TRUE,4/30/1979,Burger,94426,441 U.S. 418,FALSE
110064,TRUE,TRUE,4/24/1979,,94423,441 U.S. 347,FALSE
110065,TRUE,TRUE,4/24/1979,Stewart,94424,441 U.S. 369,FALSE
110062,TRUE,TRUE,4/18/1979,Rehnquist,94421,441 U.S. 281,FALSE
110060,TRUE,TRUE,4/18/1979,Powell,94419,441 U.S. 211,FALSE
110061,TRUE,TRUE,4/18/1979,Powell,94420,441 U.S. 238,FALSE
92920,TRUE,TRUE,1/12/1891,Lamar,77300,137 U.S. 636,FALSE
92923,TRUE,TRUE,1/19/1891,Field After Stating the Case as Above Reported,77303,137 U.S. 661,FALSE
92922,TRUE,TRUE,1/19/1891,,77302,137 U.S. 654,FALSE
110068,TRUE,TRUE,4/30/1979,Blackmun,94427,441 U.S. 434,FALSE
93034,TRUE,TRUE,4/6/1891,Gray,77414,139 U.S. 504,FALSE
93035,TRUE,TRUE,4/6/1891,Field After Stating the Case,77415,139 U.S. 507,FALSE
118656,TRUE,TRUE,3/18/2002,,103009,535 U.S. 925,FALSE
93030,TRUE,TRUE,3/30/1891,Harlan,77410,139 U.S. 469,FALSE
118650,TRUE,TRUE,3/18/2002,,103003,535 U.S. 924,FALSE
114761,TRUE,TRUE,11/1/1993,,99120,510 U.S. 948,FALSE
114760,TRUE,TRUE,11/1/1993,,99119,510 U.S. 948,FALSE
114763,TRUE,TRUE,11/1/1993,,99122,510 U.S. 948,FALSE
114762,TRUE,TRUE,11/1/1993,,99121,510 U.S. 948,FALSE
114765,TRUE,TRUE,11/1/1993,,99124,510 U.S. 948,FALSE
118658,TRUE,TRUE,3/18/2002,,103011,535 U.S. 925,FALSE
114767,TRUE,TRUE,11/1/1993,,99126,510 U.S. 948,FALSE
104378,TRUE,TRUE,2/17/1947,Black,88761,330 U.S. 160,FALSE
117492,TRUE,TRUE,3/7/1994,,101851,510 U.S. 1183,FALSE
111846,TRUE,TRUE,3/25/1987,Brennan,96205,480 U.S. 616,FALSE
117490,TRUE,TRUE,3/7/1994,,101849,510 U.S. 1183,FALSE
117491,TRUE,TRUE,3/7/1994,,101850,510 U.S. 1183,FALSE
117496,TRUE,TRUE,3/7/1994,,101855,510 U.S. 1183,FALSE
117497,TRUE,TRUE,3/7/1994,,101856,510 U.S. 1183,FALSE
117494,TRUE,TRUE,3/7/1994,,101853,510 U.S. 1183,FALSE
117495,TRUE,TRUE,3/7/1994,,101854,510 U.S. 1183,FALSE
96002,TRUE,TRUE,2/23/1904,Harlan After Making the Foregoing Statement,80385,192 U.S. 397,FALSE
96000,TRUE,TRUE,2/23/1904,Fuller After Making the Foregoing Statement,80383,192 U.S. 371,FALSE
117499,TRUE,TRUE,3/7/1994,,101858,510 U.S. 1183,FALSE
96004,TRUE,TRUE,2/23/1904,,80387,192 U.S. 440,FALSE
116721,TRUE,TRUE,2/22/1994,,101080,510 U.S. 1108,FALSE
116720,TRUE,TRUE,2/22/1994,,101079,510 U.S. 1108,FALSE
106205,TRUE,TRUE,4/17/1961,Douglas,90588,365 U.S. 695,FALSE
106204,TRUE,TRUE,4/17/1961,Douglas,90587,365 U.S. 667,FALSE
106207,TRUE,TRUE,4/17/1961,Clark,90590,365 U.S. 708,FALSE
106206,TRUE,TRUE,5/29/1961,Douglas,90589,365 U.S. 705,FALSE
106208,TRUE,TRUE,4/17/1961,Clark,90591,365 U.S. 715,FALSE
142616,TRUE,TRUE,2/22/2005,,126968,543 U.S. 1176,FALSE
149649,TRUE,TRUE,6/28/2010,,133789,561 U.S. 593,FALSE
127868,TRUE,TRUE,3/3/2003,,112221,537 U.S. 1244,FALSE
130856,TRUE,TRUE,6/27/2003,,115209,539 U.S. 959,FALSE
115032,TRUE,TRUE,11/8/1993,,99391,510 U.S. 968,FALSE
89735,TRUE,TRUE,5/18/1878,Miller,60538,96 U.S. 530,FALSE
134909,TRUE,TRUE,3/8/2004,,119262,541 U.S. 912,FALSE
134908,TRUE,TRUE,3/8/2004,,119261,541 U.S. 912,FALSE
130859,TRUE,TRUE,6/27/2003,,115212,539 U.S. 959,FALSE
134903,TRUE,TRUE,3/8/2004,,119256,541 U.S. 911,FALSE
134902,TRUE,TRUE,3/8/2004,,119255,541 U.S. 911,FALSE
134901,TRUE,TRUE,3/8/2004,,119254,541 U.S. 911,FALSE
134900,TRUE,TRUE,3/8/2004,,119253,541 U.S. 911,FALSE
134907,TRUE,TRUE,3/8/2004,,119260,541 U.S. 912,FALSE
134906,TRUE,TRUE,3/8/2004,,119259,541 U.S. 912,FALSE
134905,TRUE,TRUE,3/8/2004,,119258,541 U.S. 912,FALSE
134904,TRUE,TRUE,3/8/2004,,119257,541 U.S. 912,FALSE
106536,TRUE,TRUE,2/18/1963,Per Curiam,90919,372 U.S. 224,FALSE
127861,TRUE,TRUE,3/3/2003,,112214,537 U.S. 1243,FALSE
86284,TRUE,TRUE,3/15/1844,Story,54013,43 U.S. 383,FALSE
117237,TRUE,TRUE,2/28/1994,,101596,510 U.S. 1163,FALSE
117234,TRUE,TRUE,2/28/1994,,101593,510 U.S. 1162,FALSE
117235,TRUE,TRUE,2/28/1994,,101594,510 U.S. 1162,FALSE
117230,TRUE,TRUE,2/28/1994,,101589,510 U.S. 1162,FALSE
117231,TRUE,TRUE,2/28/1994,,101590,510 U.S. 1162,FALSE
117238,TRUE,TRUE,2/28/1994,,101597,510 U.S. 1163,FALSE
117239,TRUE,TRUE,2/28/1994,,101598,510 U.S. 1163,FALSE
97354,TRUE,TRUE,1/23/1911,Lurton After Making the Above Statement,81737,219 U.S. 320,FALSE
97357,TRUE,TRUE,2/20/1911,White,81740,219 U.S. 363,FALSE
97351,TRUE,TRUE,1/9/1911,Harlan,81734,219 U.S. 285,FALSE
97350,TRUE,TRUE,1/9/1911,Harlan,81733,219 U.S. 270,FALSE
